;text;label
238;One of the largest environmental disasters in American history is happening right now, and there is a great chance that you never heard of it thanks.;0.0
239;Here we go again another student art contest that brings with it a controversial painting. Remember the  Cops as Pigs  painting that caused a stir.;0.0
240;kar ma  k rm /Submit noun destiny or fate, following as effect from cause.Protests Cost Missouri a Top RecruitLouisiana high school football.;0.0
241;GENEVA (Reuters) - The U.N. refugee agency on Wednesday welcomed a decision by Libya to open a transit center for unaccompanied children and other.;0.0
242;NAIROBI (Reuters) - A French IT company that supplied the electronic system used in Kenya s nullified election last month has told the election.;0.0
243;B b..but Al Gore and Barack Obama say Scientists  were exposed for manipulating climate data during the 2011 Climategate  scandal when 5,000 emails.;0.0
244;Our  red line  President continues to lose relevance on the international stage, as Putin starts to look more like a world leader. Is it any wonder.;0.0
245;SACRAMENTO, Calif. (Reuters) - California Governor Jerry Brown on Friday signed a sweeping package of gun control bills, banning high-capacity.;0.0
246;Less than one year ago, Charlie Sheen s ex-wife Denise Richards told reporters that their twin daughters are allegedly scared of him. Sisters Sam,.;0.0
247;WASHINGTON (Reuters) - The Obama administration on Friday rolled out a series of education and work training initiatives focused on helping.;0.0
248;WASHINGTON (Reuters) - U.S. Republican presidential contender Donald Trump called on Wednesday for the resignation of Supreme Court Justice Ruth.;0.0
249;Was O Reilly out-of-bounds? Most Americans would likely agree that we need to address the viability of employment opportunities for poorly educated.;0.0
250;(Reuters) - In 1990, during a close and bitter congressional race, Mike Pence came under attack for using campaign funds to pay for personal.;0.0
251;For the first time in my adult life, I m happy with the fact that Christmas started in October. Last Monday, Special Investigator Robert Mueller.;0.0
252;TOKYO (Reuters) - The leaders of Japan and Britain pledged on Thursday to cooperate in countering the threat posed by North Korea, two days after it.;0.0
253;LONDON (Reuters) - London s ambulance service said on Friday it had sent its hazardous area response team to an incident at a west London metro.;0.0
254;As Donald Trump s legal team tries to dig up leverage to use against investigators and researches his pardon power, Kellyanne Conway is busy.;0.0
255;COLUMBIA, S.C. (Reuters) - U.S. Democratic presidential candidate Hillary Clinton crushed rival Bernie Sanders at the South Carolina primary on.;0.0
256;HOUSTON (Reuters) - NuStar Energy LP has shut down operations at its oil terminal in the Caribbean island of St. Eustatius ahead of the arrival of.;0.0
257;It has just come to light that Stanislav Petrov, a former Soviet Lieutenant Colonel, passed away on May 19 this year in his apartment in the small.;0.0
258;WASHINGTON (Reuters) - U.S. President Donald Trumps administration declined to name any major trading partner as a currency manipulator in a highly.;0.0
259;Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  starting at 6 PM PST  9 PM EST every Wednesday..;0.0
260;CLEVELAND (Reuters) - U.S. House Speaker Paul Ryan offered his strongest support yet for Donald Trumps White House bid on Tuesday at the Republican.;0.0
261;the jorge cabrera scandal first lady photoop with convicted cocaine dealer inline star the economics section  page a star usemap october   first.;0.0
262;DON T LISTEN TO THE MAIN STREAM MEDIA BIAS!While the Democrats are down 7 million votes from 2008,  The Donald  is booming!Donald Trump has now.;0.0
263;Well, no one will ever call Donald Trump the  speller-in-chief,  especially after this typo.Just a day after trashing the American public education.;0.0
264;OSAN, South Korea (Reuters) - U.S. President Donald Trump landed in South Korea on Tuesday, the second leg of his 12-day Asia trip dominated by the.;0.0
265;Despite all efforts to stop this from happening, Donald Trump  cruised to victory  today in the Electoral College, according to the Associated.;0.0
266;MADRID (Reuters) - Spain will send more state police to Catalonia to block any moves to hold a banned independence referendum, the interior ministry.;0.0
267;The View s Joy Behar was beaming after watching a clip of Eminem trashing President Trump at the BET awards, where he told his fans that if they.;0.0
268;JPMorgan Chase CEO Jamie Dimon went on a rant about the dysfunction in DC during the company s earnings conference call Friday: The U.S. has become.;0.0
269;radioactive fukushima wood becomes power in german machine october   by brian parkin.;0.0
270;BEIRUT (Reuters) - The battle for the city of Raqqa, which Islamic State had used as its headquarters in Syria, is drawing to an end. Islamic State.;0.0
271;ISE-SHIMA, Japan (Reuters) - U.S. President Barack Obama disparaged U.S. Republican presidential candidate Donald Trump on Thursday, saying the.;0.0
272;(Reuters) - Republican presidential candidate Donald Trump said on Friday he favored the United States reaching trade agreements with individual.;0.0
273;WASHINGTON (Reuters) - Republicans on Monday continued their drive to loosen U.S. regulation, taking the first step to kill five Obama-era rules on.;0.0
274;Christian Conservative extremist and blowhard Ann Coulter took to Twitter after Donald Trump s surprise defeat in Iowa on Monday night, with a.;0.0
275;Bernie, Hillary and Joe a low information voter dream ticket Ninety-one percent of the hundreds of individuals who raised money for the 2012.;0.0
276;Here is an excerpt from their coverage of Todd s interview:After decades of relative obscurity, the fringe  antifa  movement is becoming a household.;0.0
277;Notice in the exchange below that the reporters have a cohesive message saying President Trump calling Senator Warren Pocahontas is a  racial slur ..;0.0
278;A top gun lobbyist has just warned Americans that if a conservative candidate (meaning Donald Trump) doesn t get elected into the White House,.;0.0
279;The domestic terror group is at it again Watch photographers vie for the best angle while watching an aggressive, hateful group of angry protesters.;0.0
280;Donald Trump is losing it. On Monday, he kicked off his morning with perhaps his dumbest ravings yet about swamps and sewers and fake news (oh my?)..;0.0
281;FOX News reporter Mike Tobin interviewed former New Black Panther leader Malik Shabazz who promised violence on the Republican National Convention:.;0.0
282;CLEVELAND (Reuters) - Republican presidential nominee Donald Trump on Thursday said he was against the Iraq war all along despite telling radio.;0.0
283;Today, several  Democracy Spring  protesters were arrested at the US Capitol.  The protest appears to have broken the record for the number of.;0.0
284;Senator Mark Kirk (R-IL) has been caught red-handed lying about the details of his military service, and it isn t the first time he has done it..;0.0
285;ZURICH (Reuters) - Three people have died in separate avalanche accidents in the Swiss Alps, police said on Monday. A man who was skiing close to.;0.0
286;.@AmbJohnBolton on Obama legacy:  He s history. We re just waiting for the calendar to turn. Any exec order he signs can be reversed  #Dobbs.;0.0
287;Hell has a special spot reserved for this horrible man According to an article published Sunday by World Net Daily, a Princeton University professor.;0.0
288;BERLIN (Reuters) - Turnout in Germany s national election was slightly lower at 1200 GMT than at the same time four years ago, the Federal Returning.;0.0
289;21st Century Wire says We ve been covering the anti-vaccine movement (and the science) for quite some time. The dangers of aluminum and the.;0.0
290;WASHINGTON/BEIJING (Reuters) - When U.S. President Donald Trump meets Chinese President Xi Jinping this week, their summit will be marked not only.;0.0
291;Stand your ground laws are reasons for legalized murder, literally, and here South Carolina has given you proof. This is no murky case a la Michael.;0.0
292;MEXICO CITY (Reuters) - Mexico s Foreign Minister Luis Videgaray will travel to the United States this week to meet with local leaders and.;0.0
293;Meanwhile, as President Trump continues to meet resistance from blue states in his effort to clean up voter fraud, one of his most vocal opponents.;0.0
294;LONDON (Reuters) - Russian-based operatives placed three adverts on Facebook in the run-up to Britain s 2016 referendum on EU membership, spending.;0.0
295;WASHINGTON (Reuters) - Donald Trump on Wednesday rowed back statements that women who sought abortions under a proposed ban should be punished. “If.;0.0
296;ISE-SHIMA, Japan (Reuters) - U.S. President Barack Obama said on Thursday he expects the Taliban to continue a strategy of violence following the.;0.0
